topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_50ms,loss_rate
/perception/object_recognition/detection/detection_by_tracker/objects/debug/published_time,Best-Effort,5784,341.646,395.424,398.084,37.872,54.739,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/cyclic_time_ms,Best-Effort,11574,341.107,394.966,397.711,37.866,38.712,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/processing_time_ms,Best-Effort,11551,341.258,395.041,397.766,37.812,38.735,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/pipeline_latency_ms,Best-Effort,5782,341.053,394.805,397.559,37.855,54.78,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/processing_time_ms,Best-Effort,5782,341.079,394.836,397.571,37.856,54.782,,,0.0
/perception/object_recognition/detection/objects/debug/published_time,Best-Effort,5779,341.132,394.868,397.618,37.848,54.794,,,0.0
/perception/object_recognition/detection/objects_before_filter/debug/published_time,Best-Effort,5784,341.048,394.88,397.643,37.906,54.771,,,0.0
/perception/object_recognition/detection/obstacle_pointcloud_based_validator/debug/pipeline_latency_ms,Best-Effort,5779,341.343,395.11,397.877,37.838,54.774,,,0.0
/perception/object_recognition/detection/pointcloud_map_filtered/pointcloud/debug/published_time,Best-Effort,5779,342.311,396.099,398.71,37.786,54.693,,,0.0
/perception/object_recognition/detection/temporary_merged_objects/debug/published_time,Best-Effort,5782,341.189,395.003,397.74,37.854,54.774,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/cyclic_time_ms,Best-Effort,5786,342.433,396.252,398.934,37.868,54.666,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/processing_time_ms,Best-Effort,5770,342.508,396.223,398.877,37.766,54.684,,,0.0
/perception/object_recognition/objects/debug/published_time,Best-Effort,5783,302.702,355.809,359.056,37.591,54.712,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/cyclic_time_ms,Best-Effort,5783,302.696,355.801,359.062,37.592,54.713,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_detail_ms,Best-Effort,5783,302.583,355.67,358.964,37.593,54.716,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_ms,Best-Effort,5786,302.518,355.69,358.94,37.693,54.697,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/cyclic_time_ms,Best-Effort,5796,302.903,356.149,359.477,37.763,54.73,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/input_latency_ms,Best-Effort,5796,340.836,394.789,397.472,38.029,54.764,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/meas_to_tracked_object_ms,Best-Effort,5797,302.766,356.015,359.364,37.763,54.725,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/objects_markers,Best-Effort,5796,302.776,356.042,359.394,37.762,54.729,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/pipeline_latency_ms,Best-Effort,5796,302.942,356.203,359.507,37.764,54.731,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_latency_ms,Best-Effort,5796,302.822,356.077,359.427,37.764,54.731,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_time_ms,Best-Effort,5797,302.767,356.1,359.38,37.803,54.72,,,0.0
/perception/object_recognition/tracking/objects/debug/published_time,Best-Effort,5797,302.854,356.096,359.409,37.759,54.723,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/cyclic_time_ms,Best-Effort,5779,287.64,368.066,399.272,49.717,59.43,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/pipeline_latency_ms,Best-Effort,5779,288.435,368.418,399.489,49.739,59.488,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/processing_time_ms,Best-Effort,5779,287.282,367.817,399.084,49.494,59.112,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/cyclic_time_ms,Best-Effort,5779,343.019,396.716,399.612,37.758,54.647,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/processing_time_ms,Best-Effort,5783,342.838,396.488,399.469,37.781,54.606,,,0.0
/perception/obstacle_segmentation/pointcloud_map_filtered/downsampled/pointcloud/debug/published_time,Best-Effort,5782,342.915,396.642,399.535,37.766,54.633,,,0.0
/perception/obstacle_segmentation/range_cropped/pointcloud/debug/published_time,Best-Effort,5784,290.207,368.45,399.482,49.321,58.644,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/cyclic_time_ms,Best-Effort,5783,347.02,400.878,403.785,37.922,54.939,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/processing_time_ms,Best-Effort,5772,347.157,400.97,403.85,37.863,54.926,,,0.0
/perception/obstacle_segmentation/single_frame/pointcloud/debug/published_time,Best-Effort,5775,347.261,400.905,403.788,37.73,54.709,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/cyclic_time_ms,Best-Effort,5780,343.005,396.654,399.604,37.742,54.624,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/pipeline_latency_ms,Best-Effort,5772,343.052,396.779,399.634,37.765,54.648,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/processing_time_ms,Best-Effort,5782,342.898,396.546,399.541,37.762,54.609,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_left,Best-Effort,1581,1256.509,1474.353,1604.642,232.771,309.325,,,0.725235
/planning/auto_mode_status/avoidance_by_lane_change_right,Best-Effort,1585,1257.058,1474.358,1604.36,232.619,310.044,,,0.724587
/planning/auto_mode_status/blind_spot,Best-Effort,1620,1254.845,1522.663,1621.169,250.345,320.087,,,0.718457
/planning/auto_mode_status/crosswalk,Best-Effort,1653,1249.639,1567.001,1632.591,255.716,327.113,,,0.712572
/planning/auto_mode_status/goal_planner,Best-Effort,1600,1257.041,1488.91,1614.67,247.775,316.459,,,0.721497
/planning/auto_mode_status/intersection,Best-Effort,1641,1256.158,1564.099,1630.806,253.148,323.076,,,0.714559
/planning/auto_mode_status/intersection_occlusion,Best-Effort,1628,1255.648,1559.825,1623.143,251.913,322.578,,,0.716672
/planning/auto_mode_status/lane_change_left,Best-Effort,1589,1259.016,1478.83,1607.671,244.538,310.739,,,0.723652
/planning/auto_mode_status/lane_change_right,Best-Effort,1595,1256.824,1484.384,1610.642,246.122,314.246,,,0.722705
/planning/auto_mode_status/no_stopping_area,Best-Effort,1621,1254.836,1516.54,1618.61,250.248,319.373,,,0.718332
/planning/auto_mode_status/start_planner,Best-Effort,1615,1256.763,1522.506,1618.55,250.281,320.014,,,0.719326
/planning/auto_mode_status/static_obstacle_avoidance_left,Best-Effort,1640,1251.372,1563.87,1623.341,254.199,324.565,,,0.714981
/planning/auto_mode_status/static_obstacle_avoidance_right,Best-Effort,1639,1254.749,1562.307,1621.302,252.825,323.16,,,0.715204
/planning/auto_mode_status/traffic_light,Best-Effort,1641,1253.897,1564.815,1632.341,253.437,323.525,,,0.714311
/planning/cooperate_status/avoidance_by_lane_change_left,Best-Effort,1637,1252.907,1466.223,1555.518,228.426,311.676,,,0.715601
/planning/cooperate_status/avoidance_by_lane_change_right,Best-Effort,1638,1253.16,1466.411,1560.428,228.332,311.555,,,0.714932
/planning/cooperate_status/blind_spot,Best-Effort,1675,1270.849,1473.307,1564.978,228.537,318.159,,,0.709554
/planning/cooperate_status/crosswalk,Best-Effort,1669,1262.377,1467.77,1561.634,228.164,316.847,,,0.710695
/planning/cooperate_status/goal_planner,Best-Effort,1635,1252.951,1466.214,1556.099,228.684,311.563,,,0.715702
/planning/cooperate_status/intersection,Best-Effort,1675,1269.218,1472.167,1565.102,229.594,318.921,,,0.709302
/planning/cooperate_status/intersection_occlusion,Best-Effort,1675,1269.799,1473.589,1565.009,228.575,318.58,,,0.709403
/planning/cooperate_status/lane_change_left,Best-Effort,1637,1252.973,1466.603,1555.731,228.554,311.716,,,0.715255
/planning/cooperate_status/lane_change_right,Best-Effort,1636,1252.995,1466.485,1555.825,228.485,311.667,,,0.715181
/planning/cooperate_status/no_stopping_area,Best-Effort,1681,1272.135,1476.519,1565.025,228.272,318.167,,,0.708463
/planning/cooperate_status/start_planner,Best-Effort,1635,1252.81,1466.17,1556.228,228.775,311.777,,,0.715702
/planning/cooperate_status/static_obstacle_avoidance_left,Best-Effort,1630,1253.19,1466.187,1556.355,228.881,311.558,,,0.716472
/planning/cooperate_status/static_obstacle_avoidance_right,Best-Effort,1630,1253.252,1466.285,1556.64,228.604,311.329,,,0.716423
/planning/cooperate_status/traffic_light,Best-Effort,1675,1268.002,1470.167,1565.293,227.404,317.403,,,0.70905
/planning/debug/objects_of_interest/blind_spot,Best-Effort,1675,1270.705,1473.267,1564.949,228.836,318.271,,,0.709806
/planning/debug/objects_of_interest/crosswalk,Best-Effort,1669,1262.999,1468.224,1563.334,227.48,317.073,,,0.710494
/planning/debug/objects_of_interest/goal_planner,Best-Effort,437,1280.235,1470.996,3743.919,346.758,340.168,,,0.678203
/planning/debug/objects_of_interest/intersection,Best-Effort,1675,1269.593,1472.541,1564.934,228.746,318.699,,,0.709756
/planning/debug/objects_of_interest/no_stopping_area,Best-Effort,1681,1272.302,1476.543,1565.017,228.278,318.201,,,0.708312
/planning/debug/objects_of_interest/obstacle_cruise,Best-Effort,1379,1427.694,1662.077,1766.0,242.612,287.0,,,0.760756
/planning/debug/objects_of_interest/obstacle_slow_down,Best-Effort,1480,1393.863,1646.751,1728.267,234.471,306.782,,,0.743367
/planning/debug/objects_of_interest/obstacle_stop,Best-Effort,1521,1345.014,1574.522,1667.493,231.336,304.151,,,0.736121
/planning/debug/objects_of_interest/traffic_light,Best-Effort,1675,1267.643,1469.914,1565.251,227.165,317.191,,,0.709353
/planning/hazard_lights_cmd,Best-Effort,1664,1248.012,1462.73,1552.449,227.753,315.352,,,0.71091
/planning/planning_evaluator/debug/processing_time_ms,Best-Effort,1626,1255.775,1560.972,1622.542,252.427,320.164,,,0.717561
/planning/planning_evaluator/metrics,Best-Effort,1616,1255.778,1555.493,1619.116,249.564,317.15,,,0.718712
/planning/planning_factors/avoidance_by_lane_change,Best-Effort,1637,1253.002,1466.159,1555.474,228.209,311.6,,,0.715156
/planning/planning_factors/behavior_path_planner,Best-Effort,1666,1249.335,1463.736,1552.359,228.023,315.363,,,0.710864
/planning/planning_factors/blind_spot,Best-Effort,1675,1270.302,1473.475,1565.031,228.458,318.028,,,0.709302
/planning/planning_factors/crosswalk,Best-Effort,1667,1260.915,1467.753,1561.884,227.788,316.028,,,0.711192
/planning/planning_factors/detection_area,Best-Effort,1675,1271.039,1473.778,1564.924,228.458,318.026,,,0.709302
/planning/planning_factors/dynamic_obstacle_stop,Best-Effort,1123,1417.275,1661.609,1767.254,246.642,239.362,,,0.804526
/planning/planning_factors/goal_planner,Best-Effort,1636,1252.861,1466.151,1555.849,228.64,311.644,,,0.715429
/planning/planning_factors/intersection,Best-Effort,1675,1267.999,1470.405,1565.215,228.168,317.343,,,0.709302
/planning/planning_factors/lane_change_left,Best-Effort,1638,1253.076,1466.506,1555.648,228.229,311.479,,,0.714982
/planning/planning_factors/lane_change_right,Best-Effort,1637,1253.003,1466.312,1555.765,228.375,311.646,,,0.715156
/planning/planning_factors/no_stopping_area,Best-Effort,1681,1271.216,1475.049,1565.304,228.591,318.775,,,0.708564
/planning/planning_factors/obstacle_cruise,Best-Effort,1378,1431.951,1664.221,1765.864,243.033,285.866,,,0.760805
/planning/planning_factors/obstacle_slow_down,Best-Effort,1462,1394.96,1647.258,1729.431,234.413,303.996,,,0.74662
/planning/planning_factors/obstacle_stop,Best-Effort,1520,1350.894,1580.017,1668.5,230.683,302.388,,,0.736157
/planning/planning_factors/out_of_lane,Best-Effort,1133,1413.977,1662.574,1767.661,246.889,244.498,,,0.802854
/planning/planning_factors/run_out,Best-Effort,1682,1273.619,1476.349,1564.441,228.513,319.229,,,0.708087
/planning/planning_factors/side_shift,Best-Effort,1634,1253.121,1466.009,1556.312,228.007,311.596,,,0.715628
/planning/planning_factors/start_planner,Best-Effort,1635,1252.879,1466.295,1556.227,228.765,311.782,,,0.715603
/planning/planning_factors/static_obstacle_avoidance,Best-Effort,1634,1252.942,1466.1,1556.338,228.581,311.59,,,0.715381
/planning/planning_factors/stop_line,Best-Effort,1681,1272.579,1476.909,1565.018,228.528,318.556,,,0.708615
/planning/planning_factors/traffic_light,Best-Effort,1672,1265.868,1469.642,1565.221,227.997,317.033,,,0.709823
/planning/planning_factors/virtual_traffic_light,Best-Effort,1677,1270.871,1474.623,1565.574,228.684,318.511,,,0.709409
/planning/planning_factors/walkway,Best-Effort,1670,1263.246,1468.85,1563.166,228.239,317.382,,,0.710321
/planning/planning_validator/debug/marker,Best-Effort,1178,1398.694,1656.282,1763.428,254.021,256.142,,,0.795628
/planning/planning_validator/debug/processing_time_ms,Best-Effort,1177,1399.023,1656.317,1763.554,253.884,255.805,,,0.795766
/planning/planning_validator/validation_status,Best-Effort,1176,1399.321,1655.596,1763.683,253.549,255.081,,,0.795371
/planning/planning_validator/virtual_wall,Best-Effort,1177,1399.186,1655.572,1763.446,254.061,255.708,,,0.795197
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change,Best-Effort,1673,1268.431,1470.438,1565.294,228.496,318.067,,,0.709599
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change/processing_time_ms,Best-Effort,1671,1264.465,1469.418,1565.109,228.256,317.381,,,0.710198
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/bound,Best-Effort,1663,1261.88,1468.497,1562.91,226.807,315.513,,,0.710984
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner,Best-Effort,1673,1267.259,1470.076,1565.262,228.82,318.816,,,0.709649
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner/processing_time_ms,Best-Effort,1670,1263.551,1469.286,1563.127,228.148,317.048,,,0.710069
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/internal_state,Best-Effort,1669,1262.42,1468.425,1561.641,227.599,316.594,,,0.710795
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left,Best-Effort,1673,1268.488,1471.636,1565.319,228.47,317.977,,,0.709599
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left/processing_time_ms,Best-Effort,1669,1262.904,1468.377,1563.342,228.167,316.793,,,0.710444
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right,Best-Effort,1672,1266.578,1469.95,1565.104,228.802,317.933,,,0.710326
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right/processing_time_ms,Best-Effort,1669,1263.306,1469.314,1563.204,228.176,316.947,,,0.710243
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/root_reference_path,Best-Effort,1576,1263.985,1472.726,1563.992,229.933,307.704,,,0.725961
