topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/pipeline_latency_ms,Best-Effort,5938,2.571,4.868,5.739,1.471,1.366,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/processing_time_ms,Best-Effort,5952,2.117,4.362,5.262,1.357,1.162,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/divided_objects,Best-Effort,5938,2.953,5.193,5.991,1.549,1.461,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/initial_objects,Best-Effort,5954,2.316,4.625,5.539,1.465,1.241,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/merged_objects,Best-Effort,5944,2.845,5.1,5.898,1.534,1.422,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/tracked_objects,Best-Effort,5944,2.745,4.984,5.814,1.525,1.4,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/cyclic_time_ms,Best-Effort,5950,2.91,5.136,5.921,1.574,1.471,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/processing_time_ms,Best-Effort,5932,3.181,5.362,6.183,1.577,1.52,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects/debug/published_time,Best-Effort,5950,2.994,5.219,6.032,1.573,1.486,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/cyclic_time_ms,Best-Effort,11905,2.951,5.083,5.833,1.52,1.144,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/processing_time_ms,Best-Effort,11857,3.131,5.195,5.975,1.501,1.106,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/pipeline_latency_ms,Best-Effort,5944,3.058,5.104,5.936,1.487,1.509,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/processing_time_ms,Best-Effort,5944,3.108,5.163,5.981,1.484,1.518,,,0.0
/perception/object_recognition/detection/objects/debug/published_time,Best-Effort,5938,3.151,5.19,6.015,1.477,1.514,,,0.0
/perception/object_recognition/detection/objects_before_filter/debug/published_time,Best-Effort,5950,2.945,5.05,5.801,1.505,1.488,,,0.0
/perception/object_recognition/detection/obstacle_pointcloud_based_validator/debug/pipeline_latency_ms,Best-Effort,5938,2.811,5.044,5.784,1.542,1.469,,,0.0
/perception/object_recognition/detection/pointcloud_map_filtered/pointcloud/debug/published_time,Best-Effort,5938,2.28,4.489,5.492,1.381,1.045,,,0.0
/perception/object_recognition/detection/temporary_merged_objects/debug/published_time,Best-Effort,5944,2.922,5.089,5.831,1.526,1.467,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/cyclic_time_ms,Best-Effort,5954,2.322,4.397,5.614,1.345,0.991,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/processing_time_ms,Best-Effort,5922,2.36,4.481,5.633,1.361,1.02,,,0.0
/perception/object_recognition/objects/debug/published_time,Best-Effort,5946,0.575,2.156,2.986,0.644,0.865,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/cyclic_time_ms,Best-Effort,5946,0.638,2.273,3.086,0.673,0.903,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_detail_ms,Best-Effort,5946,0.582,2.219,3.087,0.671,0.88,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_ms,Best-Effort,5952,0.533,2.064,2.969,0.628,0.815,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/cyclic_time_ms,Best-Effort,5966,0.537,1.627,2.869,0.537,0.726,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/input_latency_ms,Best-Effort,5966,2.966,5.04,5.833,1.503,1.501,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/meas_to_tracked_object_ms,Best-Effort,5967,0.46,1.459,2.661,0.505,0.679,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/objects_markers,Best-Effort,5966,0.522,1.706,2.779,0.543,0.724,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/pipeline_latency_ms,Best-Effort,5966,0.589,1.829,2.906,0.557,0.757,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_latency_ms,Best-Effort,5966,0.573,1.87,2.871,0.561,0.749,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_time_ms,Best-Effort,5967,0.404,1.361,2.515,0.468,0.625,,,0.0
/perception/object_recognition/tracking/objects/debug/published_time,Best-Effort,5967,0.344,1.282,2.372,0.402,0.545,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/cyclic_time_ms,Best-Effort,5941,1.334,3.658,4.767,1.19,1.332,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/pipeline_latency_ms,Best-Effort,5941,1.375,3.702,4.835,1.185,1.326,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/processing_time_ms,Best-Effort,5941,1.253,3.494,4.638,1.141,1.26,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/cyclic_time_ms,Best-Effort,5938,2.261,4.292,5.334,1.244,1.118,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/processing_time_ms,Best-Effort,5948,1.844,3.791,4.819,1.091,0.953,,,0.0
/perception/obstacle_segmentation/pointcloud_map_filtered/downsampled/pointcloud/debug/published_time,Best-Effort,5944,2.136,4.115,5.148,1.216,1.089,,,0.0
/perception/obstacle_segmentation/range_cropped/pointcloud/debug/published_time,Best-Effort,5951,1.461,3.587,4.73,1.126,1.227,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/cyclic_time_ms,Best-Effort,5948,2.68,5.192,6.309,1.609,1.287,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/processing_time_ms,Best-Effort,5926,2.839,5.406,6.632,1.686,1.352,,,0.0
/perception/obstacle_segmentation/single_frame/pointcloud/debug/published_time,Best-Effort,5930,2.811,5.389,6.662,1.69,1.323,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/cyclic_time_ms,Best-Effort,5940,1.944,3.914,4.949,1.127,1.007,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/pipeline_latency_ms,Best-Effort,5926,2.399,4.411,5.473,1.23,1.107,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/processing_time_ms,Best-Effort,5946,1.766,3.561,4.68,1.021,0.865,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_left,Best-Effort,5952,1.903,4.415,5.45,1.376,1.925,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_right,Best-Effort,5954,1.795,4.307,5.389,1.379,1.923,,,0.0
/planning/auto_mode_status/blind_spot,Best-Effort,5952,1.683,4.2,5.3,1.327,1.858,,,0.0
/planning/auto_mode_status/crosswalk,Best-Effort,5946,1.115,3.485,4.813,1.145,1.583,,,0.0
/planning/auto_mode_status/goal_planner,Best-Effort,5934,1.946,4.48,5.567,1.361,1.898,,,0.0
/planning/auto_mode_status/intersection,Best-Effort,5942,1.498,4.059,5.257,1.285,1.789,,,0.0
/planning/auto_mode_status/intersection_occlusion,Best-Effort,5936,1.652,4.216,5.371,1.326,1.845,,,0.0
/planning/auto_mode_status/lane_change_left,Best-Effort,5944,1.983,4.533,5.573,1.385,1.934,,,0.0
/planning/auto_mode_status/lane_change_right,Best-Effort,5948,1.956,4.494,5.556,1.367,1.917,,,0.0
/planning/auto_mode_status/no_stopping_area,Best-Effort,5954,1.649,4.21,5.26,1.325,1.84,,,0.0
/planning/auto_mode_status/start_planner,Best-Effort,5952,1.758,4.244,5.416,1.325,1.856,,,0.0
/planning/auto_mode_status/static_obstacle_avoidance_left,Best-Effort,5952,1.312,3.74,4.902,1.215,1.7,,,0.0
/planning/auto_mode_status/static_obstacle_avoidance_right,Best-Effort,5954,1.476,3.936,5.143,1.257,1.756,,,0.0
/planning/auto_mode_status/traffic_light,Best-Effort,5932,1.417,3.96,5.244,1.265,1.745,,,0.0
/planning/cooperate_status/avoidance_by_lane_change_left,Best-Effort,5956,0.25,1.168,2.744,0.51,0.709,,,0.0
/planning/cooperate_status/avoidance_by_lane_change_right,Best-Effort,5936,0.276,1.254,2.868,0.537,0.747,,,0.0
/planning/cooperate_status/blind_spot,Best-Effort,5947,2.516,5.055,5.789,1.557,2.065,,,0.0
/planning/cooperate_status/crosswalk,Best-Effort,5954,0.389,1.812,3.04,0.615,0.846,,,0.0
/planning/cooperate_status/goal_planner,Best-Effort,5958,0.234,1.031,2.166,0.38,0.524,,,0.0
/planning/cooperate_status/intersection,Best-Effort,5937,2.501,5.074,5.966,1.554,2.084,,,0.0
/planning/cooperate_status/intersection_occlusion,Best-Effort,5941,2.508,5.069,5.952,1.559,2.088,,,0.0
/planning/cooperate_status/lane_change_left,Best-Effort,5954,0.249,1.109,2.761,0.488,0.681,,,0.0
/planning/cooperate_status/lane_change_right,Best-Effort,5944,0.28,1.21,2.838,0.504,0.705,,,0.0
/planning/cooperate_status/no_stopping_area,Best-Effort,5945,2.302,4.679,5.37,1.475,1.939,,,0.0
/planning/cooperate_status/start_planner,Best-Effort,5958,0.223,0.49,1.871,0.309,0.42,,,0.0
/planning/cooperate_status/static_obstacle_avoidance_left,Best-Effort,5954,0.209,0.299,1.311,0.246,0.329,,,0.0
/planning/cooperate_status/static_obstacle_avoidance_right,Best-Effort,5952,0.198,0.27,1.139,0.222,0.293,,,0.0
/planning/cooperate_status/traffic_light,Best-Effort,5927,2.267,4.924,5.961,1.552,2.058,,,0.0
/planning/debug/objects_of_interest/blind_spot,Best-Effort,5957,2.478,5.018,5.758,1.555,2.064,,,0.0
/planning/debug/objects_of_interest/crosswalk,Best-Effort,5946,0.471,2.199,3.224,0.696,0.956,,,0.0
/planning/debug/objects_of_interest/goal_planner,Best-Effort,1231,0.248,0.363,2.073,0.339,0.439,,,0.0
/planning/debug/objects_of_interest/intersection,Best-Effort,5955,2.462,5.011,5.91,1.553,2.077,,,0.0
/planning/debug/objects_of_interest/no_stopping_area,Best-Effort,5939,2.333,4.705,5.385,1.475,1.938,,,0.0
/planning/debug/objects_of_interest/obstacle_cruise,Best-Effort,5941,1.339,2.766,3.564,0.756,1.036,,,0.000337
/planning/debug/objects_of_interest/obstacle_slow_down,Best-Effort,5949,1.075,1.967,2.548,0.542,0.734,,,0.0
/planning/debug/objects_of_interest/obstacle_stop,Best-Effort,5943,0.253,1.142,1.968,0.377,0.508,,,0.0
/planning/debug/objects_of_interest/traffic_light,Best-Effort,5939,2.062,4.679,5.745,1.515,2.005,,,0.0
/planning/hazard_lights_cmd,Best-Effort,5940,0.201,0.356,1.745,0.298,0.42,,,0.0
/planning/planning_evaluator/debug/processing_time_ms,Best-Effort,5958,1.512,3.906,5.046,1.249,1.737,,,0.0
/planning/planning_evaluator/metrics,Best-Effort,5934,1.735,4.233,5.307,1.315,1.83,,,0.0
/planning/planning_factors/avoidance_by_lane_change,Best-Effort,5938,0.262,1.205,2.852,0.529,0.735,,,0.0
/planning/planning_factors/behavior_path_planner,Best-Effort,5952,0.247,0.566,1.908,0.338,0.467,,,0.0
/planning/planning_factors/blind_spot,Best-Effort,5937,2.512,5.052,5.874,1.553,2.069,,,0.0
/planning/planning_factors/crosswalk,Best-Effort,5960,0.201,0.695,1.881,0.325,0.452,,,0.0
/planning/planning_factors/detection_area,Best-Effort,5937,2.485,4.987,5.716,1.548,2.051,,,0.0
/planning/planning_factors/dynamic_obstacle_stop,Best-Effort,5932,1.029,3.103,4.266,1.038,1.417,,,0.000169
/planning/planning_factors/goal_planner,Best-Effort,5954,0.262,1.123,2.324,0.462,0.642,,,0.0
/planning/planning_factors/intersection,Best-Effort,5937,2.246,4.835,5.82,1.524,2.048,,,0.0
/planning/planning_factors/lane_change_left,Best-Effort,5938,0.267,1.185,2.834,0.521,0.728,,,0.0
/planning/planning_factors/lane_change_right,Best-Effort,5950,0.262,1.135,2.82,0.49,0.684,,,0.0
/planning/planning_factors/no_stopping_area,Best-Effort,5949,2.369,4.787,5.476,1.496,1.968,,,0.0
/planning/planning_factors/obstacle_cruise,Best-Effort,5936,1.672,3.425,4.568,0.948,1.307,,,0.000168
/planning/planning_factors/obstacle_slow_down,Best-Effort,5955,1.146,2.099,2.713,0.566,0.777,,,0.0
/planning/planning_factors/obstacle_stop,Best-Effort,5937,0.496,1.791,2.557,0.589,0.801,,,0.0
/planning/planning_factors/out_of_lane,Best-Effort,5936,1.359,3.264,4.436,0.994,1.365,,,0.000168
/planning/planning_factors/run_out,Best-Effort,5937,1.889,4.109,4.739,1.357,1.768,,,0.0
/planning/planning_factors/side_shift,Best-Effort,5948,0.26,0.697,2.218,0.346,0.467,,,0.0
/planning/planning_factors/start_planner,Best-Effort,5954,0.254,1.088,2.195,0.382,0.528,,,0.0
/planning/planning_factors/static_obstacle_avoidance,Best-Effort,5938,0.314,1.206,2.288,0.399,0.549,,,0.0
/planning/planning_factors/stop_line,Best-Effort,5951,2.28,4.64,5.298,1.467,1.923,,,0.0
/planning/planning_factors/traffic_light,Best-Effort,5937,1.579,4.335,5.451,1.444,1.898,,,0.0
/planning/planning_factors/virtual_traffic_light,Best-Effort,5955,2.341,4.821,5.543,1.525,2.013,,,0.0
/planning/planning_factors/walkway,Best-Effort,5946,0.611,2.507,3.678,0.869,1.198,,,0.0
/planning/planning_validator/debug/marker,Best-Effort,5959,0.296,1.331,2.496,0.506,0.707,,,0.0
/planning/planning_validator/debug/processing_time_ms,Best-Effort,5957,0.315,1.356,2.558,0.513,0.723,,,0.0
/planning/planning_validator/validation_status,Best-Effort,5937,0.438,2.125,2.916,0.631,0.881,,,0.0
/planning/planning_validator/virtual_wall,Best-Effort,5937,0.532,2.199,3.018,0.681,0.94,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change,Best-Effort,5935,2.151,4.685,5.667,1.437,1.947,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change/processing_time_ms,Best-Effort,5945,0.848,3.232,4.44,1.108,1.527,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/bound,Best-Effort,5936,0.476,1.358,2.487,0.39,0.526,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner,Best-Effort,5937,1.86,4.372,5.447,1.376,1.865,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner/processing_time_ms,Best-Effort,5936,0.719,2.753,4.05,0.929,1.286,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/internal_state,Best-Effort,5958,0.293,1.246,2.402,0.457,0.633,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left,Best-Effort,5935,2.182,4.711,5.697,1.432,1.937,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left/processing_time_ms,Best-Effort,5944,0.485,2.224,3.254,0.697,0.975,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right,Best-Effort,5957,1.422,4.058,5.067,1.344,1.819,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right/processing_time_ms,Best-Effort,5936,0.679,2.524,3.879,0.871,1.206,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/root_reference_path,Best-Effort,5960,1.598,4.153,5.222,1.305,1.808,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/side_shift,Best-Effort,5941,1.312,3.881,4.943,1.298,1.772,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/side_shift/processing_time_ms,Best-Effort,5953,0.755,3.012,4.201,1.026,1.418,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/start_planner,Best-Effort,5949,1.271,3.864,4.918,1.295,1.763,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/start_planner/processing_time_ms,Best-Effort,5958,0.663,2.757,4.076,0.932,1.284,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/static_obstacle_avoidance,Best-Effort,5935,1.252,3.856,4.963,1.299,1.771,,,0.0
