topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_50ms,loss_rate
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_latency_ms,Best-Effort,5751,0.968,2.48,3.518,0.929,1.315,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_time_ms,Best-Effort,5752,0.757,1.99,3.233,0.875,1.24,,,0.0
/perception/object_recognition/tracking/objects/debug/published_time,Best-Effort,5752,0.67,1.709,3.031,0.848,1.205,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/cyclic_time_ms,Best-Effort,5735,1.095,2.634,3.881,2.15,3.023,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/pipeline_latency_ms,Best-Effort,5734,1.109,2.646,3.984,2.134,2.998,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/processing_time_ms,Best-Effort,5734,0.975,2.376,3.636,1.978,2.781,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/cyclic_time_ms,Best-Effort,5734,5.295,29.028,30.84,10.163,15.674,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/processing_time_ms,Best-Effort,5739,4.978,28.728,30.586,10.194,15.709,,,0.0
/perception/obstacle_segmentation/pointcloud_map_filtered/downsampled/pointcloud/debug/published_time,Best-Effort,5737,5.171,28.944,30.758,10.178,15.683,,,0.0
/perception/obstacle_segmentation/range_cropped/pointcloud/debug/published_time,Best-Effort,5739,1.097,2.608,3.772,2.291,3.234,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/cyclic_time_ms,Best-Effort,5738,5.809,32.639,34.141,11.544,17.783,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/processing_time_ms,Best-Effort,5727,5.959,32.77,34.641,11.574,17.828,,,0.0
/perception/obstacle_segmentation/single_frame/pointcloud/debug/published_time,Best-Effort,5730,5.926,32.729,34.613,11.563,17.81,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/cyclic_time_ms,Best-Effort,5735,5.138,28.848,30.729,10.194,15.716,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/pipeline_latency_ms,Best-Effort,5728,5.359,29.125,30.819,10.164,15.678,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/processing_time_ms,Best-Effort,5738,4.969,28.754,30.618,10.215,15.745,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_left,Best-Effort,1473,1168.22,1404.57,1449.033,220.185,274.805,,,0.742662
/planning/auto_mode_status/avoidance_by_lane_change_right,Best-Effort,1467,1168.406,1399.696,1442.445,219.609,272.387,,,0.743755
/planning/auto_mode_status/blind_spot,Best-Effort,1514,1165.484,1413.822,1452.752,221.563,278.432,,,0.7355
/planning/auto_mode_status/crosswalk,Best-Effort,1551,1160.799,1424.324,1502.688,224.356,286.577,,,0.728894
/planning/auto_mode_status/goal_planner,Best-Effort,1502,1166.123,1411.239,1452.813,220.985,277.814,,,0.737183
/planning/auto_mode_status/intersection,Best-Effort,1533,1164.996,1420.005,1498.985,222.441,282.498,,,0.731946
/planning/auto_mode_status/intersection_occlusion,Best-Effort,1522,1165.772,1415.835,1460.816,221.258,279.457,,,0.73373
/planning/auto_mode_status/lane_change_left,Best-Effort,1478,1166.574,1405.079,1448.905,220.762,275.932,,,0.741608
/planning/auto_mode_status/lane_change_right,Best-Effort,1481,1165.009,1408.324,1448.733,220.954,275.845,,,0.741174
/planning/auto_mode_status/no_stopping_area,Best-Effort,1510,1164.577,1412.414,1452.739,221.904,279.529,,,0.736245
/planning/auto_mode_status/start_planner,Best-Effort,1515,1164.342,1415.297,1461.624,222.231,280.888,,,0.735325
/planning/auto_mode_status/static_obstacle_avoidance_left,Best-Effort,1549,1161.085,1417.856,1475.538,223.18,285.475,,,0.729385
/planning/auto_mode_status/static_obstacle_avoidance_right,Best-Effort,1533,1162.521,1417.109,1461.21,222.297,283.032,,,0.732227
/planning/auto_mode_status/traffic_light,Best-Effort,1537,1164.305,1423.563,1498.761,222.278,282.082,,,0.731012
/planning/cooperate_status/avoidance_by_lane_change_left,Best-Effort,1550,1150.4,1382.943,1427.575,221.583,286.516,,,0.729541
/planning/cooperate_status/avoidance_by_lane_change_right,Best-Effort,1550,1150.368,1383.044,1427.653,221.351,286.292,,,0.729068
/planning/cooperate_status/blind_spot,Best-Effort,1668,1159.3,1390.749,1430.747,218.772,297.59,,,0.708697
/planning/cooperate_status/crosswalk,Best-Effort,1617,1155.565,1387.884,1429.839,219.541,294.144,,,0.717801
/planning/cooperate_status/goal_planner,Best-Effort,1550,1152.719,1383.746,1429.226,229.583,284.605,,,0.729588
/planning/cooperate_status/intersection,Best-Effort,1661,1158.753,1390.366,1431.327,219.57,297.189,,,0.709717
/planning/cooperate_status/intersection_occlusion,Best-Effort,1662,1158.856,1390.197,1431.186,218.902,297.196,,,0.709593
/planning/cooperate_status/lane_change_left,Best-Effort,1549,1150.194,1383.503,1427.794,221.575,286.453,,,0.729668
/planning/cooperate_status/lane_change_right,Best-Effort,1549,1151.244,1385.399,1428.635,221.431,286.914,,,0.729432
/planning/cooperate_status/no_stopping_area,Best-Effort,1686,1159.121,1388.828,1429.643,218.175,298.145,,,0.705502
/planning/cooperate_status/start_planner,Best-Effort,1545,1153.102,1382.046,1429.361,229.593,283.939,,,0.730461
/planning/cooperate_status/static_obstacle_avoidance_left,Best-Effort,1540,1151.769,1381.683,1429.186,221.59,286.253,,,0.731239
/planning/cooperate_status/static_obstacle_avoidance_right,Best-Effort,1539,1151.85,1381.498,1429.395,221.55,285.97,,,0.731367
/planning/cooperate_status/traffic_light,Best-Effort,1648,1158.822,1388.227,1432.157,217.93,296.362,,,0.711737
/planning/debug/objects_of_interest/blind_spot,Best-Effort,1669,1160.62,1391.475,1432.874,226.5,295.786,,,0.708777
/planning/debug/objects_of_interest/crosswalk,Best-Effort,1620,1155.546,1387.901,1429.852,219.409,294.385,,,0.71708
/planning/debug/objects_of_interest/goal_planner,Best-Effort,384,1180.326,1401.009,3715.705,345.033,310.577,,,0.717439
/planning/debug/objects_of_interest/intersection,Best-Effort,1662,1158.77,1390.171,1431.158,219.007,297.388,,,0.709948
/planning/debug/objects_of_interest/no_stopping_area,Best-Effort,1686,1159.255,1388.857,1429.621,218.117,298.23,,,0.705348
/planning/debug/objects_of_interest/obstacle_cruise,Best-Effort,1386,1244.593,1481.447,1563.713,217.806,255.821,,,0.75714
/planning/debug/objects_of_interest/obstacle_slow_down,Best-Effort,1478,1212.909,1473.876,1555.997,222.789,272.187,,,0.741156
/planning/debug/objects_of_interest/obstacle_stop,Best-Effort,1524,1174.701,1452.623,1517.634,224.765,282.98,,,0.73324
/planning/debug/objects_of_interest/traffic_light,Best-Effort,1648,1158.076,1388.179,1431.813,218.267,296.541,,,0.712039
/planning/hazard_lights_cmd,Best-Effort,1603,1142.331,1373.146,1423.911,220.18,291.774,,,0.719902
/planning/planning_evaluator/debug/processing_time_ms,Best-Effort,1533,1165.682,1415.535,1499.02,230.8,281.398,,,0.732321
/planning/planning_evaluator/metrics,Best-Effort,1518,1166.46,1411.308,1458.288,220.64,278.339,,,0.734383
/planning/planning_factors/avoidance_by_lane_change,Best-Effort,1551,1150.336,1382.692,1427.487,221.57,286.638,,,0.728941
/planning/planning_factors/behavior_path_planner,Best-Effort,1604,1144.338,1384.961,1424.751,220.508,292.744,,,0.720021
/planning/planning_factors/blind_spot,Best-Effort,1666,1159.11,1391.131,1430.952,218.778,297.469,,,0.708792
/planning/planning_factors/crosswalk,Best-Effort,1613,1158.24,1389.744,1431.743,234.828,291.408,,,0.718646
/planning/planning_factors/detection_area,Best-Effort,1670,1159.356,1390.434,1430.57,218.579,297.572,,,0.708093
/planning/planning_factors/dynamic_obstacle_stop,Best-Effort,1276,1255.527,1484.543,1564.841,215.687,241.862,,,0.776219
/planning/planning_factors/goal_planner,Best-Effort,1549,1151.058,1383.767,1428.728,221.384,286.834,,,0.729668
/planning/planning_factors/intersection,Best-Effort,1650,1158.774,1388.086,1431.961,218.447,296.706,,,0.711639
/planning/planning_factors/lane_change_left,Best-Effort,1549,1150.331,1383.343,1427.699,221.564,286.468,,,0.72929
/planning/planning_factors/lane_change_right,Best-Effort,1551,1150.474,1383.181,1428.473,221.623,286.82,,,0.729225
/planning/planning_factors/no_stopping_area,Best-Effort,1679,1159.115,1389.116,1429.92,218.498,298.284,,,0.706827
/planning/planning_factors/obstacle_cruise,Best-Effort,1387,1248.532,1482.09,1565.257,217.138,254.38,,,0.756837
/planning/planning_factors/obstacle_slow_down,Best-Effort,1462,1214.566,1473.789,1539.84,222.41,269.877,,,0.744092
/planning/planning_factors/obstacle_stop,Best-Effort,1527,1179.675,1457.295,1517.489,224.497,282.788,,,0.732574
/planning/planning_factors/out_of_lane,Best-Effort,1268,1248.079,1482.659,1565.248,215.61,239.597,,,0.7777
/planning/planning_factors/run_out,Best-Effort,1701,1157.803,1388.315,1431.111,218.077,300.013,,,0.702674
/planning/planning_factors/side_shift,Best-Effort,1545,1151.405,1381.378,1429.081,221.456,286.03,,,0.730225
/planning/planning_factors/start_planner,Best-Effort,1546,1151.404,1380.41,1428.827,221.252,286.144,,,0.730192
/planning/planning_factors/static_obstacle_avoidance,Best-Effort,1544,1151.685,1381.443,1429.105,221.422,286.277,,,0.730164
/planning/planning_factors/stop_line,Best-Effort,1689,1158.953,1389.268,1429.466,218.123,298.464,,,0.705133
/planning/planning_factors/traffic_light,Best-Effort,1638,1157.367,1388.568,1432.063,218.664,296.418,,,0.713736
/planning/planning_factors/virtual_traffic_light,Best-Effort,1673,1158.981,1389.086,1430.263,218.649,297.823,,,0.708028
/planning/planning_factors/walkway,Best-Effort,1624,1155.862,1388.139,1429.719,219.099,294.447,,,0.716381
/planning/planning_validator/debug/marker,Best-Effort,1351,1239.723,1477.958,1558.97,231.52,253.721,,,0.763605
/planning/planning_validator/debug/processing_time_ms,Best-Effort,1351,1237.989,1477.924,1557.802,223.147,257.217,,,0.763563
/planning/planning_validator/validation_status,Best-Effort,1351,1237.939,1477.114,1557.826,222.923,256.881,,,0.763149
/planning/planning_validator/virtual_wall,Best-Effort,1352,1238.156,1477.06,1557.82,222.808,256.829,,,0.762973
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change,Best-Effort,1649,1158.531,1389.273,1431.864,219.249,296.446,,,0.711764
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change/processing_time_ms,Best-Effort,1630,1156.133,1387.669,1429.67,218.829,294.973,,,0.715334
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/bound,Best-Effort,1600,1157.174,1386.366,1428.794,219.344,291.593,,,0.720329
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner,Best-Effort,1646,1157.531,1389.013,1432.006,219.461,296.604,,,0.712338
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner/processing_time_ms,Best-Effort,1625,1155.607,1387.807,1429.872,218.985,294.772,,,0.715959
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/internal_state,Best-Effort,1617,1156.559,1389.489,1430.712,227.48,291.626,,,0.7179
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left,Best-Effort,1648,1158.776,1389.28,1431.939,219.272,296.422,,,0.711938
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left/processing_time_ms,Best-Effort,1621,1155.349,1388.03,1429.959,219.382,294.292,,,0.716856
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right,Best-Effort,1643,1158.425,1388.19,1433.391,227.292,293.629,,,0.713364
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right/processing_time_ms,Best-Effort,1623,1155.922,1388.15,1429.892,219.097,294.358,,,0.716308
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/root_reference_path,Best-Effort,1439,1174.591,1362.297,1440.169,235.799,268.817,,,0.748997
